Dead Calm,1989,Thriller,31732,6.8
Against All Odds,1984,Romance,8759,5.9
Fast Times at Ridgemont High,1982,Comedy|Drama|Romance,78461,7.2
Batman: Mask of the Phantasm,1993,Animation|Children,34069,7.9
American Flyers,1985,Drama,4911,6.4
Pacific Heights,1990,Mystery|Thriller,15273,6.4
Down to You,2000,Comedy|Romance,12954,4.9
Where the Buffalo Roam,1980,Comedy,10050,6.7
Eye of the Beholder,1999,Thriller,13722,4.9
Encino Man,1992,Comedy,32299,5.7
Malcolm X,1992,Drama,69810,7.7
Sister Act,1992,Comedy|Crime,71673,6.3
Sister Act 2: Back in the Habit,1993,Comedy,39947,5.4
Alive,1993,Drama,42628,7.1
Agnes of God,1985,Drama|Mystery,5833,6.6
Scent of a Woman,1992,Drama,212640,8.0
Wayne's World,1992,Comedy,123659,7.0
Wayne's World 2,1993,Comedy,67102,6.1
Patriot Games,1992,Action|Crime|Drama|Thriller,87400,6.9
Death Becomes Her,1992,Comedy|Fantasy,86672,6.5
Far and Away,1992,Adventure|Drama|Romance,51351,6.5
Howards End,1992,Drama,23352,7.5
Singles,1992,Comedy|Drama|Romance,24370,6.7
Twin Peaks: Fire Walk with Me,1992,Crime|Drama|Mystery|Thriller,68624,7.2
White Men Can't Jump,1992,Comedy|Drama,63633,6.7
Buffy the Vampire Slayer,1992,Action|Comedy|Horror,34513,5.6
Stop! Or My Mom Will Shoot,1992,Action|Comedy,33866,4.1
Forever Young,1992,Drama|Romance|Sci-Fi,39195,6.3
Of Mice and Men,1992,Drama,34644,7.5
Bad Lieutenant,1992,Crime|Drama,32064,7.1
Scream 3,2000,Comedy|Horror|Mystery|Thriller,106429,5.5
Single White Female,1992,Drama|Thriller,26137,6.3
Gun Shy,2000,Comedy,6231,5.7
Minnie and Moskowitz,1971,Action,3180,7.4
They Might Be Giants,1971,Comedy|Mystery|Romance,2263,7.0
Snow Day,2000,Comedy,10054,5.0
Raining Stones,1993,Drama,3452,7.5
Boiler Room,2000,Crime|Drama|Thriller,44177,7.0
Hanging Up,2000,Comedy|Drama,10695,4.8
Pitch Black,2000,Horror|Sci-Fi|Thriller,204768,7.1
Beautiful People,1999,Comedy,2259,6.7
City Lights,1931,Comedy|Drama|Romance,125731,8.6
Class Reunion,1982,Comedy,1694,4.6
Reindeer Games,2000,Action|Thriller,33382,5.7
Wonder Boys,2000,Comedy|Drama,56829,7.4
Chain of Fools,2000,Comedy|Crime,3595,6.1
Drowning Mona,2000,Comedy,12216,5.6
What Planet Are You From?,2000,Comedy|Sci-Fi,8375,5.6
Beyond the Mat,1999,Documentary,7210,7.6
Ghost Dog: The Way of the Samurai,1999,Crime|Drama,75463,7.5
The Year My Voice Broke,1987,Drama|Romance,1667,7.5
Splendor in the Grass,1961,Drama|Romance,14760,7.8
My Tutor,1983,Drama,2571,5.2
Key Largo,1948,Crime|Drama|Film-Noir|Thriller,31269,7.9
For All Mankind,1989,Documentary,3846,8.2
Born Yesterday,1950,Comedy,8123,7.6
Birdy,1984,Drama|War,18621,7.3
Blood Feast,1963,Horror,4586,5.1
Never Cry Wolf,1983,Adventure|Drama,6659,7.6
Mission to Mars,2000,Sci-Fi,64003,5.6
Defending Your Life,1991,Comedy|Drama|Fantasy|Romance,14660,7.3
Breaking Away,1979,Comedy|Drama,18743,7.7
Bull Durham,1988,Comedy|Drama|Romance,39732,7.1
Dog Day Afternoon,1975,Crime|Drama,201845,8.0
American Graffiti,1973,Comedy|Drama,68973,7.5
Betrayed,1988,Drama|Thriller,4630,6.3
Daughters of the Dust,1991,Drama,1177,6.5
On the Beach,1959,Drama,10197,7.3
Volunteers,1985,Comedy,7193,5.5
JFK,1991,Drama|Mystery|Thriller,122897,8.0
Who's Harry Crumb?,1989,Comedy|Mystery,13504,5.8
Harry and the Hendersons,1987,Children|Comedy,26455,5.9
Shanghai Surprise,1986,Adventure|Crime|Drama|Romance,4370,3.1
She-Devil,1989,Comedy,13645,5.5
Date with an Angel,1987,Comedy|Fantasy|Romance,2180,5.8
Blind Date,1987,Comedy|Romance,18050,5.9
Nadine,1987,Comedy,3294,5.5
We're Back! A Dinosaur's Story,1993,Adventure|Animation|Children|Fantasy,11500,6.1
Raise the Titanic,1980,Drama|Thriller,3206,4.8
Titanic,1953,Action|Drama,5211,7.2
Captain Horatio Hornblower R.N.,1951,Action|Adventure|Drama|War,5215,7.4
Erin Brockovich,2000,Drama,147095,7.3
Final Destination,2000,Drama|Thriller,196574,6.7
Love Is a Many-Splendored Thing,1955,Drama|Romance|War,3663,6.6
Thelma & Louise,1991,Adventure|Crime|Drama,111181,7.4
Animal House,1978,Comedy,97022,7.6
She's Gotta Have It,1986,Comedy|Romance,5648,6.6
School Daze,1988,Drama,5100,5.8
Do the Right Thing,1989,Drama,66608,7.9
Mo' Better Blues,1990,Drama|Musical,9083,6.6
Jungle Fever,1991,Drama|Romance,14456,6.5
Creature Comforts,1989,Animation|Comedy,5362,7.8
Death Wish,1974,Action|Crime|Drama,27842,7.0
Death Wish 3,1985,Action|Drama,11198,5.9
Death Wish 4: The Crackdown,1987,Action|Drama,6880,5.3
Double Indemnity,1944,Crime|Drama|Film-Noir,110821,8.3
Dying Young,1991,Drama|Romance,12716,5.9
Teenage Mutant Ninja Turtles,1990,Action|Children|Comedy|Fantasy|Sci-Fi,74041,6.7
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,Action|Children|Fantasy,45238,6.0
Teenage Mutant Ninja Turtles III,1993,Action|Adventure|Children|Comedy|Fantasy,26894,4.8
Red Dawn,1984,Action|Drama|War,44560,6.4
Band of the Hand,1986,Action|Crime|Drama,2325,6.3
Bloodsport,1988,Action,64098,6.8
Eyes of Laura Mars,1978,Mystery|Thriller,6781,6.1
Funny Bones,1995,Comedy|Drama,3216,7.0
Good Morning, Vietnam,1987,Comedy|Drama|War,108279,7.3
Grumpy Old Men,1993,Comedy,37362,7.0
Guess Who's Coming to Dinner,1967,Drama,32153,7.8
Romeo Must Die,2000,Action|Crime|Romance|Thriller,60228,6.1
Here on Earth,2000,Drama|Romance,7691,5.1
Whatever It Takes,2000,Comedy|Romance,8488,5.5
Gothic,1986,Drama|Horror,5932,5.8
Lord of the Flies,1963,Adventure|Drama|Thriller,14798,7.0
Modern Times,1936,Comedy|Drama|Romance,165123,8.5
Heart and Souls,1993,Comedy|Fantasy,13971,6.9
Hud,1963,Drama|Western,16445,7.9
Inherit the Wind,1960,Drama,22703,8.2
Dersu Uzala,1975,Adventure|Drama,19456,8.3
Close Encounters of the Third Kind,1977,Adventure|Drama|Sci-Fi,154463,7.7
Retroactive,1997,Sci-Fi|Thriller,4811,6.3
Empire Records,1995,Comedy|Drama,41332,6.7
Ladyhawke,1985,Adventure|Fantasy|Romance,36607,7.0
Lucas,1986,Drama|Romance,12451,6.8
High Fidelity,2000,Comedy|Drama|Romance,151450,7.5
Hook,1991,Adventure|Comedy|Fantasy,198650,6.7
True Grit,1969,Adventure|Drama|Western,36110,7.4
Madame Sousatzka,1988,Drama,1163,6.7
Max Dugan Returns,1983,Comedy,2894,6.6
Midnight Express,1978,Drama,59898,7.6
Misery,1990,Drama|Horror|Thriller,149872,7.8
Mr. Saturday Night,1992,Comedy|Drama,4017,5.8
Murphy's Romance,1985,Comedy|Romance,4594,7.0
My Life,1993,Drama,9216,6.8
Network,1976,Comedy|Drama,116290,8.1
No Way Out,1987,Drama|Mystery|Thriller,29075,7.1
North Dallas Forty,1979,Comedy|Drama,3970,7.0
Frequency,2000,Drama|Thriller,88661,7.4
Ready to Rumble,2000,Comedy,12339,5.3
Return to Me,2000,Drama|Romance,17309,6.9
Rules of Engagement,2000,Drama|Thriller,39708,6.4
Joe Gould's Secret,2000,Drama,1403,6.6
Force 10 from Navarone,1978,Action|Drama|War,14403,6.3
Mystery Train,1989,Comedy|Drama,20535,7.6
Arthur,1981,Comedy|Romance,22746,6.9
Bachelor Party,1984,Comedy,30852,6.3
Parenthood,1989,Comedy|Drama,38263,7.0
Predator,1987,Action|Sci-Fi|Thriller,316518,7.8
28 Days,2000,Drama,37395,6.0
American Psycho,2000,Crime|Horror|Mystery|Thriller,396021,7.6
Keeping the Faith,2000,Comedy|Drama|Romance,46463,6.4
Where the Money Is,2000,Comedy|Drama,4758,6.3
Diner,1982,Comedy|Drama,16075,7.2
Cabaret,1972,Drama|Musical,39966,7.8
What Ever Happened to Baby Jane?,1962,Drama|Horror|Thriller,40325,8.1
Auntie Mame,1958,Comedy|Drama,8785,8.0
Guys and Dolls,1955,Comedy|Musical|Romance,12935,7.3
The Hunger,1983,Horror,19245,6.7
Marathon Man,1976,Crime|Drama|Thriller,48758,7.5
Caddyshack,1980,Comedy,88789,7.3
U-571,2000,Action|Thriller|War,69146,6.6
Limelight,1952,Comedy|Drama|Romance,14677,8.1
Where the Heart Is,2000,Comedy|Drama,28717,6.8
Bossa Nova,2000,Comedy|Drama|Romance,1607,6.5
Carnosaur,1993,Horror|Sci-Fi,3235,3.5
Carnosaur 2,1995,Horror|Sci-Fi,1549,3.4
Carnosaur 3: Primal Species,1996,Horror|Sci-Fi,1534,2.9
Two Moon Junction,1988,Drama|Romance,4344,5.0
Gladiator,2000,Action|Adventure|Drama,1095540,8.5
Up at the Villa,2000,Drama,2424,6.0
Human Traffic,1999,Comedy,20483,7.1
Breathless,1983,Action|Drama|Romance|Thriller,7128,5.8
The Idolmaker,1980,Drama|Romance,1014,6.9
Inferno,1980,Horror,13844,6.7
Mr. Mom,1983,Comedy|Drama,17571,6.5
Battlefield Earth,2000,Action|Sci-Fi,68599,2.4
Center Stage,2000,Drama|Musical,16679,6.7
Screwed,2000,Comedy,7337,5.7
Whipped,2000,Comedy,3722,4.4
Hamlet,2000,Crime|Drama|Romance|Thriller,8393,6.0
Anchors Aweigh,1945,Comedy|Musical,6576,7.2
Gypsy,1962,Musical,4624,7.2
On the Town,1949,Comedy|Musical|Romance,13300,7.6
Pee-wee's Big Adventure,1985,Adventure|Comedy,43899,7.0
Honeymoon in Vegas,1992,Comedy|Romance,15156,5.8
Dinosaur,2000,Adventure|Animation|Children,42813,6.5
Loser,2000,Comedy|Romance,24126,5.3
Road Trip,2000,Comedy,141478,6.5
Small Time Crooks,2000,Comedy|Crime,33129,6.7
Mission: Impossible II,2000,Action|Adventure|Thriller,263036,6.1
Shanghai Noon,2000,Action|Adventure|Comedy|Western,104603,6.6
Carnival of Souls,1962,Horror|Thriller,15495,7.2
Flying Tigers,1942,Action|Drama|Romance|War,2915,6.9
Monsieur Verdoux,1947,Comedy|Crime,12827,8.0
On Her Majesty's Secret Service,1969,Action|Adventure|Romance|Thriller,65821,6.8
Seven Days in May,1964,Thriller,10362,7.9
Moonraker,1979,Action|Adventure|Sci-Fi|Thriller,75827,6.3
Big Momma's House,2000,Comedy,71764,5.1
American Gigolo,1980,Drama,17629,6.2
Quatermass and the Pit,1967,Horror|Sci-Fi,7838,7.1
Romeo and Juliet,1968,Drama|Romance,25418,7.6
Stay Tuned,1992,Comedy,8757,6.1
Blazing Saddles,1974,Comedy|Western,106624,7.8
Benji,1974,Adventure|Children,3668,6.1
Benji the Hunted,1987,Adventure|Children,2252,6.3
White Christmas,1954,Comedy|Musical|Romance,24345,7.6
Eraserhead,1977,Drama|Horror,80638,7.4
Baraka,1992,Documentary,30734,8.6
Magnum Force,1973,Action|Crime|Drama|Thriller,47198,7.2
Prizzi's Honor,1985,Comedy|Drama|Romance,19835,6.8
Flatliners,1990,Horror|Sci-Fi|Thriller,68965,6.6
Porky's II: The Next Day,1983,Comedy,9311,4.9
Porky's Revenge,1985,Comedy,6557,4.7
Private School,1983,Comedy,4632,5.2
Class of Nuke 'Em High,1986,Comedy|Horror,6601,5.7
Night of the Creeps,1986,Comedy|Horror|Sci-Fi|Thriller,16397,6.8
Predator 2,1990,Action|Sci-Fi|Thriller,118584,6.2
Starman,1984,Adventure|Drama|Romance|Sci-Fi,36137,7.0
Alien Nation,1988,Crime|Drama|Sci-Fi|Thriller,12239,6.3
Mad Max,1979,Action|Adventure|Sci-Fi,165182,7.0
Mad Max Beyond Thunderdome,1985,Action|Adventure|Sci-Fi,110404,6.3
Bird on a Wire,1990,Action|Comedy|Romance,33891,5.9
Angel Heart,1987,Film-Noir|Horror|Mystery|Thriller,68210,7.3
Firestarter,1984,Horror|Thriller,24912,6.0
Sleepwalkers,1992,Horror,16562,5.2
Action Jackson,1988,Action|Comedy|Crime|Thriller,8133,5.2
Sarafina!,1992,Drama,1597,6.4
Soapdish,1991,Comedy,12426,6.5
Clara's Heart,1988,Drama,1835,6.3
Burglar,1987,Comedy|Crime,3491,5.0
Fatal Beauty,1987,Action|Comedy|Crime|Drama,2684,5.3
Love's Labour's Lost,2000,Comedy|Romance,4017,6.1
Sunshine,1999,Drama,11782,7.5
Hamlet,1990,Drama,18948,6.8
Coming Home,1978,Drama|War,10277,7.3
American Pop,1981,Animation|Musical,3459,7.2
Assault on Precinct 13,1976,Action|Thriller,35219,7.4
Near Dark,1987,Horror|Western,27846,7.0
One False Move,1992,Crime|Drama|Film-Noir|Thriller,8172,7.2
Shaft,1971,Action|Crime|Drama|Thriller,13222,6.6
Cutter's Way,1981,Drama|Thriller,4057,6.9
Serpico,1973,Crime|Drama,88491,7.8
Lonely Are the Brave,1962,Drama|Western,6593,7.7
Trouble in Paradise,1932,Comedy|Romance,10603,8.2
Big Trouble in Little China,1986,Action|Adventure|Comedy|Fantasy,103133,7.3
Badlands,1973,Crime|Drama|Thriller,53019,7.9
Boys and Girls,2000,Comedy|Romance,14502,5.4
Shaft,2000,Action|Crime|Thriller,62032,5.9
Titan A.E.,2000,Action|Adventure|Animation|Children|Sci-Fi,54378,6.6
Jesus' Son,1999,Drama,6450,7.0
Chicken Run,2000,Animation|Children|Comedy,152354,7.0
Me, Myself & Irene,2000,Adventure|Comedy,198415,6.6
Communion,1989,Drama|Sci-Fi|Thriller,4532,5.7
F/X,1986,Action|Crime|Thriller,14697,6.7
Missing in Action,1984,Action|War,11580,5.3
Missing in Action 2: The Beginning,1985,Action|War,6263,5.2
Braddock: Missing in Action III,1988,Action|War,4734,4.7
Thunderbolt and Lightfoot,1974,Action,17590,7.1
Dreamscape,1984,Horror|Sci-Fi|Thriller,11483,6.3
The Golden Voyage of Sinbad,1973,Action|Adventure|Fantasy,6708,6.8
House Party,1990,Comedy,9455,6.3
House Party 2,1991,Comedy|Drama|Romance,4027,5.1
Croupier,1998,Crime|Drama,16685,7.2
Scary Movie,2000,Comedy|Horror,201518,6.2
But I'm a Cheerleader,1999,Comedy,21535,6.6
Groove,2000,Drama,3718,6.5
Footloose,1984,Drama,57957,6.5
Duel in the Sun,1946,Drama|Romance|Western,6831,6.9
X-Men,2000,Action|Adventure|Sci-Fi,498117,7.4
Chuck & Buck,2000,Comedy|Drama,4821,6.6
What Lies Beneath,2000,Drama|Horror|Mystery,104333,6.6
Anatomy of a Murder,1959,Drama|Mystery,50250,8.1
Freejack,1992,Action|Sci-Fi,12999,5.3
Mackenna's Gold,1969,Western,6597,6.8
Sinbad and the Eye of the Tiger,1977,Adventure|Fantasy,5487,6.4
What About Bob?,1991,Comedy,54257,7.0
White Sands,1992,Drama|Thriller,5935,6.0
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,Comedy,33803,6.8
Interiors,1978,Drama,15486,7.5
Love and Death,1975,Comedy,30482,7.8
Tampopo,1985,Comedy,11211,7.9
Nutty Professor II: The Klumps,2000,Comedy,42268,4.3
Wonderland,1999,Drama,3711,7.2
Autumn in New York,2000,Drama|Romance,21753,5.5
Coyote Ugly,2000,Comedy|Drama|Romance,95982,5.6
Hollow Man,2000,Horror|Sci-Fi|Thriller,108608,5.7
Space Cowboys,2000,Action|Adventure|Comedy|Sci-Fi,64257,6.4
Psycho Beach Party,2000,Comedy|Horror|Thriller,4867,6.3
Saving Grace,2000,Comedy,16103,6.9
Bronco Billy,1980,Adventure|Drama|Romance,8995,6.1
Kelly's Heroes,1970,Action|Comedy|War,38115,7.7
Phantasm II,1988,Action|Fantasy|Horror|Sci-Fi|Thriller,10962,6.5
Phantasm III: Lord of the Dead,1994,Horror,6653,6.1
Phantasm IV: Oblivion,1998,Horror,5334,5.7
Pumpkinhead,1988,Horror,16002,6.2
Air America,1990,Action|Comedy,23513,5.7
Sleepaway Camp,1983,Horror,18885,6.3
Steel Magnolias,1989,Drama,37721,7.2
Easy Money,1983,Comedy,6363,6.3
Bless the Child,2000,Thriller,12753,5.1
Cecil B. DeMented,2000,Comedy,12003,6.2
About Adam,2000,Comedy,5956,5.9
Our Town,1940,Drama,1836,6.8
Shane,1953,Drama|Western,30834,7.7
Suddenly, Last Summer,1959,Drama,11425,7.6
Cat Ballou,1965,Comedy|Western,11292,6.9
Supergirl,1984,Action|Adventure|Fantasy,15532,4.3
Bring It On,2000,Comedy,75286,6.0
Skipped Parts,2000,Drama|Romance,2924,6.4
Nurse Betty,2000,Comedy|Crime|Drama|Romance|Thriller,30959,6.2
Solas,1999,Drama,2965,7.7
Almost Famous,2000,Drama,222016,7.9
Bait,2000,Action|Comedy,9568,5.7
Circus,2000,Crime|Drama|Thriller,2041,5.7
Duets,2000,Comedy|Drama,8542,6.0
Under Suspicion,2000,Crime|Thriller,19443,6.5
Urban Legends: Final Cut,2000,Horror,13917,4.2
Woman on Top,2000,Comedy|Romance,9096,5.3
Dancer in the Dark,2000,Drama|Musical,86306,8.0
Best in Show,2000,Comedy,48767,7.5
Beautiful,2000,Comedy|Drama,3391,5.4
Girlfight,2000,Drama,8568,6.8
Remember the Titans,2000,Drama,173395,7.8
Hellraiser,1987,Horror,84790,7.0
Hellbound: Hellraiser II,1988,Horror,33894,6.5
Hellraiser III: Hell on Earth,1992,Horror,22469,5.5
Bikini Beach,1964,Comedy,1045,5.4
Stranger Than Paradise,1984,Comedy|Drama,28124,7.6
Voyage to the Bottom of the Sea,1961,Adventure|Sci-Fi,4713,6.1
Fantastic Voyage,1966,Adventure|Sci-Fi,14347,6.8
Creature from the Black Lagoon,1954,Adventure|Horror|Sci-Fi,20009,7.0
Slumber Party Massacre II,1987,Horror,2908,4.4
Slumber Party Massacre III,1990,Horror,1809,4.4
Sorority House Massacre,1986,Horror,1948,4.4
Sorority House Massacre II,1990,Horror,1600,4.6
Bamboozled,2000,Comedy,9098,6.5
Digimon: The Movie,2000,Adventure|Animation|Children,5699,6.0
Get Carter,2000,Action|Drama|Thriller,29067,5.1
Get Carter,1971,Action|Crime|Drama|Thriller,23892,7.5
Meet the Parents,2000,Comedy,277578,7.0
Requiem for a Dream,2000,Drama,639501,8.3
Tigerland,2000,Drama,34855,7.0
Two Family House,2000,Drama,1470,7.3
Billy Jack,1971,Action|Drama,4768,6.2
Detour,1945,Crime|Film-Noir,11049,7.4
Billy Elliot,2000,Drama,105511,7.7
Bedazzled,2000,Comedy,86774,6.0
Pay It Forward,2000,Drama,102406,7.2
Book of Shadows: Blair Witch 2,2000,Crime|Horror|Mystery|Thriller,31854,4.0
Charlie's Angels,2000,Action|Comedy,154142,5.5
Little Nicky,2000,Comedy,86181,5.3
Men of Honor,2000,Drama,95757,7.2
Red Planet,2000,Action|Sci-Fi|Thriller,50272,5.7
You Can Count on Me,2000,Drama|Romance,24603,7.7
Diamonds Are Forever,1971,Action|Adventure|Thriller,80479,6.7
Bounce,2000,Drama|Romance,18442,5.7
One Day in September,1999,Documentary,5201,7.9
102 Dalmatians,2000,Children|Comedy,28927,4.9
Quills,2000,Drama|Romance,47045,7.3
Unbreakable,2000,Drama|Sci-Fi,284513,7.2
Dungeons & Dragons,2000,Action|Adventure|Comedy|Fantasy,28833,3.7
Proof of Life,2000,Drama,51236,6.2
Vertical Limit,2000,Action|Adventure,52544,5.9
Planes, Trains & Automobiles,1987,Comedy,100740,7.6
She's Having a Baby,1988,Comedy,9757,5.8
Wall Street,1987,Drama,127432,7.4
Born on the Fourth of July,1989,Drama|War,83568,7.2
Talk Radio,1988,Drama,10822,7.3
Brewster's Millions,1985,Comedy,30512,6.5
Snatch,2000,Comedy|Crime|Thriller,662781,8.3
Punchline,1988,Comedy|Drama,6978,5.8
Chocolat,2000,Drama|Romance,160087,7.3
Dude, Where's My Car?,2000,Comedy|Sci-Fi,122824,5.5
Pollock,2000,Drama,24386,7.0
What Women Want,2000,Comedy|Romance,170689,6.4
Finding Forrester,2000,Drama,76078,7.3
Before Night Falls,2000,Drama,21900,7.3
Cast Away,2000,Drama,435433,7.8
Miss Congeniality,2000,Comedy|Crime,152953,6.2
O Brother, Where Art Thou?,2000,Adventure|Comedy|Crime,244698,7.8
State and Main,2000,Comedy|Drama,18956,6.8
Dracula 2000,2000,Horror,28908,4.9
All the Pretty Horses,2000,Drama|Romance|Western,11937,5.8
Thirteen Days,2000,Drama|Thriller|War,48091,7.3
Traffic,2000,Crime|Drama|Thriller,178628,7.6
Shadow of the Vampire,2000,Drama|Horror,35903,6.9
House of Games,1987,Crime|Film-Noir|Mystery|Thriller,17627,7.3
Annie,1982,Children|Musical,33623,6.5
Don't Tell Mom the Babysitter's Dead,1991,Comedy,23305,6.1
At Close Range,1986,Crime|Drama,11734,7.0
Friendly Persuasion,1956,Drama,5351,7.5
Gettysburg,1993,Drama|War,23119,7.7
Antitrust,2001,Crime|Drama|Thriller,26509,6.1
Double Take,2001,Action|Comedy,5714,5.4
Save the Last Dance,2001,Drama|Romance,51141,6.2
Panic,2000,Drama,7455,6.8
The Man in the Moon,1991,Drama|Romance,13109,7.4
Mystic Pizza,1988,Comedy|Drama|Romance,20318,6.2
Prelude to a Kiss,1992,Comedy|Drama|Romance,6886,5.6
Coffy,1973,Action|Crime|Thriller,7639,6.9
Foxy Brown,1974,Action|Crime|Drama,7209,6.5
I'm Gonna Git You Sucka,1988,Action|Comedy,10536,6.6
Untamed Heart,1993,Drama|Romance,10899,6.8
Sugar & Spice,2001,Comedy,12104,5.6
Amazing Grace and Chuck,1987,Drama,1151,5.9
Amazon Women on the Moon,1987,Comedy|Sci-Fi,8807,6.2
Baby Boom,1987,Comedy,11562,6.2
Back to the Beach,1987,Comedy,2356,5.8
Barfly,1987,Comedy|Drama|Romance,15840,7.3
Best Seller,1987,Thriller,3817,6.5
Beverly Hills Cop II,1987,Action|Comedy|Crime|Thriller,91948,6.5
Beverly Hills Cop,1984,Action|Comedy|Crime|Drama,138092,7.3
Born in East L.A.,1987,Comedy,4680,5.9
Can't Buy Me Love,1987,Comedy|Romance,26695,6.7
Cherry 2000,1987,Romance|Sci-Fi,7312,5.4
Cop,1988,Thriller,3456,6.4
Empire of the Sun,1987,Action|Adventure|Drama|War,97960,7.8
Ernest Goes to Camp,1987,Comedy,9613,5.5
Flowers in the Attic,1987,Drama|Thriller,8074,5.7
Gardens of Stone,1987,Drama|War,4306,6.4
Hiding Out,1987,Comedy,2618,6.4
Hollywood Shuffle,1987,Comedy,3061,7.0
Hope and Glory,1987,Drama,10464,7.4
Innerspace,1987,Action|Adventure|Comedy|Sci-Fi,45776,6.8
Ishtar,1987,Comedy,9154,4.2
Jaws: The Revenge,1987,Horror|Thriller,33783,2.9
Leonard Part 6,1987,Comedy|Sci-Fi,7430,2.2
Less Than Zero,1987,Drama,15649,6.4
Made in Heaven,1987,Fantasy|Romance,2722,6.5
Maid to Order,1987,Comedy|Fantasy,2821,5.5
Making Mr. Right,1987,Comedy|Romance|Sci-Fi,2116,5.3
Mannequin,1987,Comedy|Romance,24870,5.8
Masters of the Universe,1987,Action|Adventure|Fantasy|Sci-Fi,30771,5.4
No Man's Land,1987,Crime|Drama,3327,6.1
Head Over Heels,2001,Comedy|Romance,12415,5.4
Valentine,2001,Horror|Mystery,21677,4.7
Hannibal,2001,Horror|Thriller,223188,6.8
Vatel,2000,Drama,6664,6.6
Down to Earth,2001,Comedy|Fantasy|Romance,19850,5.4
Recess: School's Out,2001,Animation|Children,7613,6.6
Sweet November,2001,Drama|Romance,75538,6.7
Company Man,2000,Comedy,1843,5.4
Monkeybone,2001,Animation|Comedy|Fantasy,15142,4.7
3000 Miles to Graceland,2001,Action|Thriller,39646,5.9
Series 7: The Contenders,2001,Action|Drama,5991,6.6
15 Minutes,2001,Thriller,44647,6.1
Get Over It,2001,Comedy|Romance,16318,5.8
Avalon,1990,Drama,5096,7.3
Gray's Anatomy,1996,Comedy|Drama,1731,7.0
Of Mice and Men,1939,Drama,4667,7.8
Reform School Girls,1986,Action|Drama,1746,5.2
Tapeheads,1988,Comedy,3429,5.8
Lilies of the Field,1963,Drama,7285,7.7
Elmer Gantry,1960,Drama,8648,7.9
Alfie,1966,Comedy|Drama|Romance,11435,7.1
Real Life,1979,Comedy,2075,7.2
Battle Beyond the Stars,1980,Sci-Fi,6119,5.5
Double Impact,1991,Action,31989,5.5
Fuzz,1972,Drama,1184,5.5
Harley Davidson and the Marlboro Man,1991,Action|Crime|Drama,15709,6.0
Losin' It,1983,Comedy,3383,4.9
Mermaids,1990,Comedy|Drama|Romance,24084,6.6
Navy Seals,1990,Action|Adventure|War,13865,5.5
Manhunter,1986,Action|Crime|Drama|Horror|Thriller,54697,7.2
Reversal of Fortune,1990,Drama,12249,7.3
Death on the Nile,1978,Crime|Mystery,22145,7.3
Revenge of the Nerds,1984,Comedy,42777,6.6
Revenge of the Nerds II: Nerds in Paradise,1987,Comedy,11544,5.0
4 Little Girls,1997,Documentary,2259,7.9
River's Edge,1986,Crime|Drama,13038,7.1
Girls Just Want to Have Fun,1985,Comedy,8438,6.0
Necessary Roughness,1991,Comedy,8822,6.1
Enemy at the Gates,2001,Drama|War,208107,7.6
Exit Wounds,2001,Action|Thriller,28944,5.5
Memento,2000,Mystery|Thriller,942167,8.5
Heartbreakers,2001,Comedy|Crime|Romance,46577,6.2
Say It Isn't So,2001,Comedy|Romance,11798,4.9
Spy Kids,2001,Action|Adventure|Children|Comedy,91900,5.4
Tomcats,2001,Comedy,16003,5.3
Along Came a Spider,2001,Action|Crime|Mystery|Thriller,63476,6.3
Blow,2001,Crime|Drama,212868,7.6
Just Visiting,2001,Comedy|Fantasy,16255,5.8
Beautiful Creatures,2000,Comedy|Crime|Drama|Thriller,3172,5.9
Brigham City,2001,Crime|Drama|Mystery,1017,7.2
Bridget Jones's Diary,2001,Comedy|Drama|Romance,191145,6.7
Joe Dirt,2001,Adventure|Comedy|Mystery|Romance,44605,5.9
Josie and the Pussycats,2001,Comedy,19739,5.4
Chopper,2000,Drama|Thriller,33112,7.2
Crocodile Dundee in Los Angeles,2001,Comedy|Drama,20997,4.8
Freddy Got Fingered,2001,Comedy,41471,4.5
Scarface,1983,Action|Crime|Drama,599692,8.3
Days of Wine and Roses,1962,Drama,9649,7.9
Driven,2001,Action|Thriller,35985,4.5
One Night at McCool's,2001,Comedy,26629,6.1
Town & Country,2001,Comedy,4305,4.4
Krull,1983,Action|Adventure|Fantasy|Sci-Fi,25399,6.1
Lost in America,1985,Comedy,5906,7.1
Frankie and Johnny,1966,Comedy,1402,5.8
Frankie and Johnny,1991,Comedy|Romance,24600,6.7
For the Boys,1991,Comedy|Drama|Musical,4467,6.3
Norma Rae,1979,Drama,8484,7.4
Summer Rental,1985,Comedy,11213,6.2
Love Story,1970,Drama|Romance,24825,6.9
Bread and Roses,2000,Drama,4791,7.1
Startup.com,2001,Documentary,3092,7.1
Angel Eyes,2001,Romance|Thriller,20391,5.6
Shrek,2001,Adventure|Animation|Children|Comedy|Fantasy|Romance,512613,7.9
Pearl Harbor,2001,Action|Drama|Romance|War,275248,6.1
Ice Castles,1978,Drama,2596,6.5
City Slickers,1991,Comedy|Western,41722,6.7
Eight Men Out,1988,Drama,16091,7.3
Mississippi Burning,1988,Crime|Drama|Thriller,71359,7.8
Rio Bravo,1959,Western,46875,8.0
Throw Momma from the Train,1987,Comedy|Crime,28749,6.2
